Ticker,AMD,AMD,AMD,AMD,AMD,AMD,AMD,INTC,INTC,INTC,INTC,INTC,INTC,INTC,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA,QCOM,QCOM,QCOM,QCOM,QCOM,QCOM,QCOM
Price,Adj Close,Amplitude,Close,High,Low,Open,Volume,Adj Close,Amplitude,Close,High,Low,Open,Volume,Adj Close,Amplitude,Close,High,Low,Open,Volume,Adj Close,Amplitude,Close,High,Low,Open,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-02 00:00:00+00:00,18.829999923706055,1.0200004577636719,18.829999923706055,19.0,17.979999542236328,18.010000228881836,87148700,40.51805114746094,1.7000007629394531,47.08000183105469,47.470001220703125,45.77000045776367,45.959999084472656,18774600,3.3783226013183594,0.21074986457824707,3.4054999351501465,3.4619998931884766,3.2512500286102295,3.2660000324249268,508752000,49.805503845214844,2.0800018310546875,57.400001525878906,58.0,55.91999816894531,56.20000076293945,9896600
2019-01-03 00:00:00+00:00,17.049999237060547,1.739999771118164,17.049999237060547,18.68000030517578,16.940000534057617,18.420000076293945,117277600,38.28903579711914,1.8899993896484375,44.4900016784668,46.279998779296875,44.38999938964844,46.150001525878906,32267300,3.1742146015167236,0.18674993515014648,3.1997499465942383,3.378999948501587,3.1922500133514404,3.344749927520752,705552000,48.330421447753906,1.3199996948242188,55.70000076293945,56.84000015258789,55.52000045776367,55.95000076293945,14422200
2019-01-04 00:00:00+00:00,19.0,1.6399993896484375,19.0,19.06999969482422,17.43000030517578,17.549999237060547,111878600,40.6385383605957,2.029998779296875,47.220001220703125,47.56999969482422,45.540000915527344,45.84000015258789,35447300,3.3775789737701416,0.20074987411499023,3.404750108718872,3.4432499408721924,3.242500066757202,3.2734999656677246,585620000,49.1113395690918,1.6200027465820312,56.599998474121094,56.83000183105469,55.209999084472656,56.5,14177300
2019-01-07 00:00:00+00:00,20.56999969482422,1.6800003051757812,20.56999969482422,20.68000030517578,19.0,19.440000534057617,107157000,40.82786560058594,1.25,47.439998626708984,48.0,46.75,47.099998474121094,22736800,3.5563902854919434,0.2115001678466797,3.5850000381469727,3.6222500801086426,3.410749912261963,3.4625000953674316,709160000,48.97251892089844,1.2099990844726562,56.439998626708984,57.15999984741211,55.95000076293945,56.38999938964844,12352000
2019-01-08 00:00:00+00:00,20.75,1.5200004577636719,20.75,21.200000762939453,19.68000030517578,21.190000534057617,121271000,41.08606719970703,1.25,47.7400016784668,48.029998779296875,46.779998779296875,47.79999923706055,22749200,3.4678521156311035,0.24700021743774414,3.4957499504089355,3.6695001125335693,3.422499895095825,3.667249917984009,786016000,48.54736328125,1.2700004577636719,55.95000076293945,56.880001068115234,55.61000061035156,56.709999084472656,12110000
2019-01-09 00:00:00+00:00,20.190000534057617,1.3700008392333984,20.190000534057617,21.440000534057617,20.06999969482422,20.889999389648438,163944100,41.31842803955078,0.7900009155273438,48.0099983215332,48.56999969482422,47.779998779296875,47.959999084472656,22554500,3.5360543727874756,0.11575007438659668,3.564500093460083,3.6122500896453857,3.496500015258789,3.547499895095825,617260000,49.120025634765625,0.970001220703125,56.61000061035156,57.11000061035156,56.13999938964844,56.2599983215332,10971000
2019-01-10 00:00:00+00:00,19.739999771118164,0.9300003051757812,19.739999771118164,19.829999923706055,18.899999618530273,19.760000228881836,115629400,41.79176712036133,1.2400016784667969,48.560001373291016,48.650001525878906,47.40999984741211,47.75,27202600,3.6017751693725586,0.15549993515014648,3.6307499408721924,3.6394999027252197,3.4839999675750732,3.5450000762939453,523156000,49.284889221191406,0.8900032043457031,56.79999923706055,56.9900016784668,56.099998474121094,56.189998626708984,10958200
2019-01-11 00:00:00+00:00,20.270000457763672,1.1599998474121094,20.270000457763672,20.350000381469727,19.190000534057617,19.469999313354492,85110800,42.11019515991211,1.2400016784667969,48.93000030517578,49.290000915527344,48.04999923706055,48.099998474121094,21751300,3.6910572052001953,0.16350007057189941,3.720750093460083,3.7437500953674316,3.5802500247955322,3.6082499027252197,874764000,49.89227294921875,1.839996337890625,57.5,58.16999816894531,56.33000183105469,56.470001220703125,12024300
2019-01-14 00:00:00+00:00,20.229999542236328,0.8700008392333984,20.229999542236328,20.6200008392334,19.75,19.959999084472656,71350200,41.61103439331055,0.5300025939941406,48.349998474121094,48.83000183105469,48.29999923706055,48.459999084472656,19193900,3.730985641479492,0.14225006103515625,3.760999917984009,3.7864999771118164,3.64424991607666,3.6679999828338623,730168000,49.71873474121094,1.2800025939941406,57.29999923706055,57.650001525878906,56.369998931884766,57.02000045776367,9449400
2019-01-15 00:00:00+00:00,20.3799991607666,0.4200000762939453,20.3799991607666,20.68000030517578,20.260000228881836,20.440000534057617,62785800,41.826194763183594,0.69000244140625,48.599998474121094,49.130001068115234,48.439998626708984,48.709999084472656,22480800,3.7168495655059814,0.1054999828338623,3.7467501163482666,3.833750009536743,3.728250026702881,3.7939999103546143,617012000,48.35645294189453,1.8400001525878906,55.72999954223633,57.400001525878906,55.560001373291016,57.31999969482422,17423400
2019-01-16 00:00:00+00:00,19.729999542236328,0.8300018310546875,19.729999542236328,20.540000915527344,19.709999084472656,20.399999618530273,70849300,41.421695709228516,0.80999755859375,48.130001068115234,48.88999938964844,48.08000183105469,48.599998474121094,19057700,3.691305160522461,0.09199976921081543,3.7209999561309814,3.807499885559082,3.7155001163482666,3.774250030517578,470104000,47.95732498168945,0.9200019836425781,55.27000045776367,56.08000183105469,55.15999984741211,55.75,13856000
2019-01-17 00:00:00+00:00,20.25,1.489999771118164,20.25,20.510000228881836,19.020000457763672,19.489999771118164,85018400,41.71430206298828,0.9300003051757812,48.470001220703125,48.84000015258789,47.90999984741211,48.0,17448700,3.762730360031128,0.17300009727478027,3.7929999828338623,3.833250045776367,3.660249948501587,3.6877501010894775,493436000,47.52347183227539,0.8300018310546875,54.77000045776367,55.20000076293945,54.369998931884766,54.970001220703125,18365000
2019-01-18 00:00:00+00:00,20.770000457763672,1.029998779296875,20.770000457763672,21.049999237060547,20.020000457763672,20.3700008392334,88131000,42.33395004272461,0.69000244140625,49.189998626708984,49.380001068115234,48.689998626708984,49.11000061035156,29874600,3.891941547393799,0.158250093460083,3.9232499599456787,3.94950008392334,3.791249990463257,3.843250036239624,651336000,47.95732498168945,0.9099998474121094,55.27000045776367,55.900001525878906,54.9900016784668,55.38999938964844,28020000
2019-01-22 00:00:00+00:00,19.760000228881836,1.2199993133544922,19.760000228881836,20.920000076293945,19.700000762939453,20.479999542236328,78513700,41.54219055175781,1.1100006103515625,48.27000045776367,48.97999954223633,47.869998931884766,48.959999084472656,25940700,3.689568519592285,0.21574997901916504,3.719249963760376,3.9045000076293945,3.6887500286102295,3.8927500247955322,661552000,47.10698699951172,1.0500030517578125,54.290000915527344,54.9900016784668,53.939998626708984,54.970001220703125,17867500
2019-01-23 00:00:00+00:00,19.799999237060547,0.9300003051757812,19.799999237060547,20.479999542236328,19.549999237060547,20.030000686645508,77811300,41.2581787109375,1.279998779296875,47.939998626708984,48.79999923706055,47.52000045776367,48.40999984741211,18960700,3.702465295791626,0.16374993324279785,3.7322499752044678,3.864500045776367,3.7007501125335693,3.7750000953674316,591020000,44.92040252685547,2.3499984741210938,51.77000045776367,53.56999969482422,51.220001220703125,52.91999816894531,33788600
2019-01-24 00:00:00+00:00,20.850000381469727,0.9699993133544922,20.850000381469727,21.010000228881836,20.040000915527344,20.059999465942383,97433400,42.82450866699219,1.44000244140625,49.7599983215332,50.040000915527344,48.599998474121094,48.70000076293945,50578300,3.9145092964172363,0.1509997844696045,3.946000099182129,3.963749885559082,3.8127501010894775,3.817500114440918,708972000,44.08741760253906,1.5699996948242188,50.810001373291016,51.97999954223633,50.40999984741211,51.95000076293945,32782700
2019-01-25 00:00:00+00:00,21.93000030517578,1.239999771118164,21.93000030517578,22.030000686645508,20.790000915527344,20.989999771118164,110239500,40.48360824584961,1.6800003051757812,47.040000915527344,47.43000030517578,45.75,46.849998474121094,86455700,3.9717981815338135,0.23949980735778809,4.003749847412109,4.021999835968018,3.7825000286102295,3.885999917984009,1154572000,44.5125732421875,1.75,51.29999923706055,52.029998779296875,50.279998779296875,50.93000030517578,19516200
2019-01-28 00:00:00+00:00,20.18000030517578,0.9899997711181641,20.18000030517578,21.010000228881836,20.020000457763672,20.31999969482422,135164100,40.19961929321289,0.6800003051757812,46.709999084472656,46.72999954223633,46.04999923706055,46.130001068115234,35928700,3.422715902328491,0.26599979400634766,3.4502499103546143,3.5409998893737793,3.2750000953674316,3.413749933242798,2511528000,43.93989562988281,1.0499992370605469,50.63999938964844,51.290000915527344,50.2400016784668,50.31999969482422,24457600
2019-01-29 00:00:00+00:00,19.25,1.3400001525878906,19.25,20.389999389648438,19.049999237060547,20.260000228881836,131202500,40.05331039428711,0.6399993896484375,46.540000915527344,46.970001220703125,46.33000183105469,46.779998779296875,20988300,3.263744592666626,0.17725014686584473,3.2899999618530273,3.452500104904175,3.27524995803833,3.403749942779541,1153932000,42.86396789550781,1.5,49.400001525878906,50.84000015258789,49.34000015258789,50.4900016784668,26266600
2019-01-30 00:00:00+00:00,23.09000015258789,1.7599983215332031,23.09000015258789,23.1299991607666,21.3700008392334,21.489999771118164,211421200,40.91393280029297,1.2299995422363281,47.540000915527344,47.68000030517578,46.45000076293945,46.68000030517578,26931700,3.407339096069336,0.1627500057220459,3.4347500801086426,3.4492499828338623,3.2864999771118164,3.3667500019073486,974228000,43.53208541870117,1.6599998474121094,50.16999816894531,50.869998931884766,49.209999084472656,49.68000030517578,18124100
